|Dx|_inf =  0.0000007 	 |Grad|_inf =  1.5342425 


 Convergência em 3 iteracoes e tempo: 5.1620
Tensoes Nodais: Fase-Terra
Vbase:7967.434	ABC	143	Va: 0.98253 | -1.245 	Vb: 0.98140 | -121.082	Vc: 0.98715 | 118.866
Vbase:7967.434	ABC	144	Va: 0.98238 | -1.247 	Vb: 0.98124 | -121.084	Vc: 0.98700 | 118.864
Vbase:7967.434	ABC	145	Va: 0.98233 | -1.248 	Vb: 0.98118 | -121.084	Vc: 0.98697 | 118.863
Vbase:7967.434	ABC	146	Va: 0.98230 | -1.249 	Vb: 0.98115 | -121.085	Vc: 0.98694 | 118.862
Vbase:7967.434	ABC	147	Va: 0.98226 | -1.249 	Vb: 0.98110 | -121.085	Vc: 0.98690 | 118.862
Vbase:7967.434	ABC	148	Va: 0.98222 | -1.250 	Vb: 0.98106 | -121.086	Vc: 0.98686 | 118.861
Vbase:7967.434	ABC	149	Va: 0.98218 | -1.251 	Vb: 0.98102 | -121.086	Vc: 0.98683 | 118.860
Vbase:7967.434	ABC	151	Va: 0.98212 | -1.251 	Vb: 0.98096 | -121.086	Vc: 0.98677 | 118.860
Vbase:7967.434	ABC	152	Va: 0.98204 | -1.251 	Vb: 0.98088 | -121.086	Vc: 0.98669 | 118.860
Vbase:7967.434	ABC	153	Va: 0.98188 | -1.252 	Vb: 0.98072 | -121.087	Vc: 0.98654 | 118.859
Vbase:7967.434	ABC	154	Va: 0.98183 | -1.252 	Vb: 0.98067 | -121.088	Vc: 0.98649 | 118.859
Vbase:7967.434	ABC	155	Va: 0.98183 | -1.252 	Vb: 0.98067 | -121.088	Vc: 0.98649 | 118.859
Vbase:7967.434	ABC	156	Va: 0.98183 | -1.252 	Vb: 0.98067 | -121.088	Vc: 0.98649 | 118.859
Vbase:7967.434	ABC	159	Va: 0.98166 | -1.254 	Vb: 0.98048 | -121.087	Vc: 0.98637 | 118.857
Vbase:7967.434	ABC	162	Va: 0.98188 | -1.252 	Vb: 1.00000 | -120.000	Vc: 0.98654 | 118.859
Vbase:7967.434	ABC	164	Va: 0.98233 | -1.248 	Vb: 0.98118 | -121.084	Vc: 0.98697 | 118.863
Vbase:7967.434	ABC	165	Va: 0.98233 | -1.248 	Vb: 0.98118 | -121.084	Vc: 0.98697 | 118.863
Vbase:7967.434	ABC	167	Va: 0.98257 | -1.244 	Vb: 0.98144 | -121.082	Vc: 0.98718 | 118.867
Vbase:7967.434	ABC	168	Va: 0.98255 | -1.244 	Vb: 0.98143 | -121.082	Vc: 0.98717 | 118.866
Vbase:7967.434	ABC	169	Va: 0.98254 | -1.245 	Vb: 0.98142 | -121.082	Vc: 0.98717 | 118.866
Vbase:7967.434	ABC	170	Va: 0.98251 | -1.245 	Vb: 0.98139 | -121.082	Vc: 0.98716 | 118.866
Vbase:7967.434	ABC	171	Va: 0.98251 | -1.245 	Vb: 0.98139 | -121.082	Vc: 0.98716 | 118.866
Vbase:7967.434	ABC	172	Va: 0.98251 | -1.245 	Vb: 0.98139 | -121.082	Vc: 0.98716 | 118.866
Vbase:7967.434	ABC	173	Va: 0.98250 | -1.245 	Vb: 0.98139 | -121.082	Vc: 0.98716 | 118.866
Vbase:7967.434	ABC	174	Va: 0.98250 | -1.245 	Vb: 0.98139 | -121.082	Vc: 0.98716 | 118.866
Vbase:7967.434	ABC	176	Va: 0.98251 | -1.245 	Vb: 0.98139 | -121.082	Vc: 0.98716 | 118.866
Vbase:7967.434	ABC	178	Va: 0.98250 | -1.245 	Vb: 0.98138 | -121.082	Vc: 0.98715 | 118.866
Vbase:7967.434	ABC	179	Va: 0.98250 | -1.245 	Vb: 0.98138 | -121.082	Vc: 0.98715 | 118.866
Vbase:7967.434	ABC	181	Va: 0.98250 | -1.245 	Vb: 0.98138 | -121.082	Vc: 0.98715 | 118.866
Vbase:7967.434	ABC	182	Va: 0.98249 | -1.246 	Vb: 0.98137 | -121.082	Vc: 0.98715 | 118.866
Vbase:7967.434	ABC	183	Va: 0.98248 | -1.246 	Vb: 0.98137 | -121.083	Vc: 0.98715 | 118.866
Vbase:7967.434	ABC	184	Va: 0.98247 | -1.246 	Vb: 0.98136 | -121.083	Vc: 0.98714 | 118.866
Vbase:7967.434	ABC	185	Va: 0.98247 | -1.246 	Vb: 0.98136 | -121.083	Vc: 0.98714 | 118.866
Vbase:7967.434	ABC	186	Va: 0.98246 | -1.246 	Vb: 0.98136 | -121.083	Vc: 0.98714 | 118.866
Vbase:7967.434	ABC	187	Va: 0.98246 | -1.246 	Vb: 0.98135 | -121.083	Vc: 0.98714 | 118.866
Vbase:7967.434	ABC	188	Va: 0.98246 | -1.246 	Vb: 0.98135 | -121.083	Vc: 0.98714 | 118.866
Vbase:7967.434	ABC	190	Va: 0.98247 | -1.246 	Vb: 0.98136 | -121.083	Vc: 0.98714 | 118.866
Vbase:7967.434	ABC	191	Va: 0.98246 | -1.246 	Vb: 0.98135 | -121.083	Vc: 0.98713 | 118.866
Vbase:7967.434	ABC	192	Va: 0.98246 | -1.246 	Vb: 0.98135 | -121.083	Vc: 0.98713 | 118.866
Vbase:7967.434	ABC	193	Va: 0.98246 | -1.246 	Vb: 0.98135 | -121.083	Vc: 0.98713 | 118.865
Vbase:7967.434	ABC	194	Va: 0.98246 | -1.246 	Vb: 0.98135 | -121.083	Vc: 0.98713 | 118.865
Vbase:7967.434	ABC	196	Va: 0.98245 | -1.246 	Vb: 0.98134 | -121.083	Vc: 0.98713 | 118.865
Vbase:7967.434	ABC	198	Va: 0.98244 | -1.246 	Vb: 0.98133 | -121.083	Vc: 0.98712 | 118.865
Vbase:7967.434	ABC	199	Va: 0.98244 | -1.246 	Vb: 0.98133 | -121.083	Vc: 0.98711 | 118.865
Vbase:7967.434	ABC	200	Va: 0.98243 | -1.246 	Vb: 0.98132 | -121.083	Vc: 0.98710 | 118.865
Vbase:7967.434	ABC	201	Va: 0.98242 | -1.246 	Vb: 0.98131 | -121.083	Vc: 0.98709 | 118.865
Vbase:7967.434	ABC	202	Va: 0.98241 | -1.246 	Vb: 0.98130 | -121.083	Vc: 0.98708 | 118.865
Vbase:7967.434	ABC	203	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	204	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	205	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	206	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	207	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	208	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	209	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	210	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	211	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	212	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	213	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	215	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98707 | 118.865
Vbase:7967.434	ABC	217	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98706 | 118.865
Vbase:7967.434	ABC	219	Va: 0.98239 | -1.247 	Vb: 0.98128 | -121.083	Vc: 0.98706 | 118.865
Vbase:7967.434	ABC	220	Va: 0.98238 | -1.247 	Vb: 0.98127 | -121.083	Vc: 0.98706 | 118.865
